N,topology,torus,moore,k,memory,influencer_placement,mobility_rate,steps,f_values,A_values,ord_A_values
400,small-world,False,False,4,5,even,0.5,5000,"[0.0, 0.0020408163265306124, 0.004081632653061225, 0.006122448979591837, 0.00816326530612245, 0.010204081632653062, 0.012244897959183675, 0.014285714285714287, 0.0163265306122449, 0.018367346938775512, 0.020408163265306124, 0.022448979591836737, 0.02448979591836735, 0.02653061224489796, 0.028571428571428574, 0.030612244897959186, 0.0326530612244898, 0.03469387755102041, 0.036734693877551024, 0.03877551020408164, 0.04081632653061225, 0.04285714285714286, 0.04489795918367347, 0.04693877551020409, 0.0489795918367347, 0.05102040816326531, 0.05306122448979592, 0.05510204081632654, 0.05714285714285715, 0.05918367346938776, 0.06122448979591837, 0.06326530612244899, 0.0653061224489796, 0.0673469387755102, 0.06938775510204082, 0.07142857142857144, 0.07346938775510205, 0.07551020408163266, 0.07755102040816328, 0.07959183673469389, 0.0816326530612245, 0.0836734693877551, 0.08571428571428572, 0.08775510204081634, 0.08979591836734695, 0.09183673469387756, 0.09387755102040818, 0.09591836734693879, 0.0979591836734694, 0.1]","[0.0, 0.0025, 0.005, 0.005, 0.025, 0.03, 0.0125, 0.05, 0.0175, 0.045, 0.02, 0.0225, 0.1475, 0.055, 0.04, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.017632241813602016, 0.020202020202020204, 0.0, 0.03553299492385787, 0.0, 0.027989821882951654, 0.0, 0.0, 0.12564102564102564, 0.028277634961439587, 0.012853470437017995, 0.8969072164948454, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
400,small-world,False,False,4,10,even,0.0,200,"[0.0, 0.01020408, 0.02040816, 0.03061224, 0.04081633, 0.05102041, 0.06122449, 0.07142857, 0.08163265, 0.09183673, 0.10204082, 0.1122449, 0.12244898, 0.13265306, 0.14285714, 0.15306122, 0.16326531, 0.17346939, 0.18367347, 0.19387755, 0.20408163, 0.21428571, 0.2244898, 0.23469388, 0.24489796, 0.25510204, 0.26530612, 0.2755102, 0.28571429, 0.29591837, 0.30612245, 0.31632653, 0.32653061, 0.33673469, 0.34693878, 0.35714286, 0.36734694, 0.37755102, 0.3877551, 0.39795918, 0.40816327, 0.41836735, 0.42857143, 0.43877551, 0.44897959, 0.45918367, 0.46938776, 0.47959184, 0.48979592, 0.5]","[0.0, 0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.0725, 0.08, 0.09, 0.105, 0.1125, 0.1225, 0.1325, 0.1425, 0.155, 0.1825, 0.18, 0.205, 0.265, 0.2275, 0.2725, 0.3325, 0.32, 0.345, 0.395, 0.4375, 0.5175, 0.6, 0.515, 0.8, 0.8375, 0.8725, 0.8525, 0.94, 0.9025, 0.9325, 0.9775, 0.9375, 1.0, 0.97, 0.9875, 0.955, 0.94, 1.0, 0.925, 1.0, 0.97, 1.0, 0.94]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00278552, 0.0, 0.0, 0.0, 0.0, 0.00294985, 0.0238806, 0.00906344, 0.02752294, 0.08695652, 0.02830189, 0.07324841, 0.13870968, 0.11111111, 0.13245033, 0.18791946, 0.23728814, 0.33448276, 0.44055944, 0.31205674, 0.71223022, 0.76277372, 0.81040892, 0.77735849, 0.90804598, 0.84824903, 0.89328063, 0.96385542, 0.89795918, 1.0, 0.94936709, 0.97863248, 0.92139738, 0.89285714, 1.0, 0.86111111, 1.0, 0.94258373, 1.0, 0.88059701]"
400,small-world,False,False,4,10,even,0.0,1000,"[0.0, 0.01020408, 0.02040816, 0.03061224, 0.04081633, 0.05102041, 0.06122449, 0.07142857, 0.08163265, 0.09183673, 0.10204082, 0.1122449, 0.12244898, 0.13265306, 0.14285714, 0.15306122, 0.16326531, 0.17346939, 0.18367347, 0.19387755, 0.20408163, 0.21428571, 0.2244898, 0.23469388, 0.24489796, 0.25510204, 0.26530612, 0.2755102, 0.28571429, 0.29591837, 0.30612245, 0.31632653, 0.32653061, 0.33673469, 0.34693878, 0.35714286, 0.36734694, 0.37755102, 0.3877551, 0.39795918, 0.40816327, 0.41836735, 0.42857143, 0.43877551, 0.44897959, 0.45918367, 0.46938776, 0.47959184, 0.48979592, 0.5]","[0.0, 0.01, 0.02, 0.0325, 0.04, 0.05, 0.06, 0.0725, 0.0825, 0.0925, 0.105, 0.1125, 0.1225, 0.14, 0.14, 0.1525, 0.1675, 0.185, 0.1925, 0.28, 0.2575, 0.2675, 0.2675, 0.285, 0.365, 0.365, 0.4825, 0.4025, 0.72, 0.655, 0.58, 0.9325, 0.7725, 0.9, 0.9425, 0.8725, 0.8875, 1.0, 0.93, 0.9375, 0.9475, 0.9425, 1.0, 0.9925, 1.0, 0.945, 0.955, 0.9375, 1.0, 0.9925]","[0.0, 0.0, 0.0, 0.00257732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00278552, 0.0, 0.0, 0.00864553, 0.0, 0.0, 0.00597015, 0.01510574, 0.01223242, 0.10559006, 0.06603774, 0.06687898, 0.05483871, 0.06535948, 0.1589404, 0.14765101, 0.29830508, 0.17586207, 0.60839161, 0.51236749, 0.39568345, 0.9010989, 0.66171004, 0.8490566, 0.91187739, 0.80155642, 0.82213439, 1.0, 0.88571429, 0.89626556, 0.91139241, 0.90128755, 1.0, 0.98660714, 1.0, 0.89814815, 0.91509434, 0.87980769, 1.0, 0.98507463]"
400,small-world,False,False,4,10,even,0.0,5000,"[0.0, 0.01020408, 0.02040816, 0.03061224, 0.04081633, 0.05102041, 0.06122449, 0.07142857, 0.08163265, 0.09183673, 0.10204082, 0.1122449, 0.12244898, 0.13265306, 0.14285714, 0.15306122, 0.16326531, 0.17346939, 0.18367347, 0.19387755, 0.20408163, 0.21428571, 0.2244898, 0.23469388, 0.24489796, 0.25510204, 0.26530612, 0.2755102, 0.28571429, 0.29591837, 0.30612245, 0.31632653, 0.32653061, 0.33673469, 0.34693878, 0.35714286, 0.36734694, 0.37755102, 0.3877551, 0.39795918, 0.40816327, 0.41836735, 0.42857143, 0.43877551, 0.44897959, 0.45918367, 0.46938776, 0.47959184, 0.48979592, 0.5]","[0.0, 0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.0725, 0.0825, 0.0975, 0.1075, 0.1125, 0.1275, 0.1325, 0.1475, 0.1525, 0.17, 0.1975, 0.2075, 0.255, 0.24, 0.2525, 0.2925, 0.305, 0.2725, 0.41, 0.5125, 0.485, 0.4525, 0.58, 0.655, 0.905, 0.8175, 0.9125, 0.9625, 0.8625, 0.86, 0.9325, 0.9475, 0.9475, 1.0, 0.955, 0.9475, 0.9175, 1.0, 0.935, 0.985, 0.9175, 0.9625, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00550964, 0.00557103, 0.0, 0.00569801, 0.0, 0.0058309, 0.0, 0.00895522, 0.03021148, 0.03058104, 0.07453416, 0.04702194, 0.0477707, 0.08709677, 0.09150327, 0.03960396, 0.20805369, 0.33673469, 0.28965517, 0.23426573, 0.40425532, 0.50359712, 0.86080586, 0.72862454, 0.86792453, 0.94252874, 0.78599222, 0.77865613, 0.89156627, 0.91463415, 0.91286307, 1.0, 0.92274678, 0.90869565, 0.85267857, 1.0, 0.88018433, 0.97169811, 0.84134615, 0.92647059, 1.0]"
400,small-world,False,False,4,10,even,0.01,200,"[0.0, 0.01020408, 0.02040816, 0.03061224, 0.04081633, 0.05102041, 0.06122449, 0.07142857, 0.08163265, 0.09183673, 0.10204082, 0.1122449, 0.12244898, 0.13265306, 0.14285714, 0.15306122, 0.16326531, 0.17346939, 0.18367347, 0.19387755, 0.20408163, 0.21428571, 0.2244898, 0.23469388, 0.24489796, 0.25510204, 0.26530612, 0.2755102, 0.28571429, 0.29591837, 0.30612245, 0.31632653, 0.32653061, 0.33673469, 0.34693878, 0.35714286, 0.36734694, 0.37755102, 0.3877551, 0.39795918, 0.40816327, 0.41836735, 0.42857143, 0.43877551, 0.44897959, 0.45918367, 0.46938776, 0.47959184, 0.48979592, 0.5]","[0.0, 0.01, 0.02, 0.03, 0.04, 0.0475, 0.06, 0.0825, 0.0875, 0.095, 0.1175, 0.13, 0.1425, 0.1575, 0.175, 0.2075, 0.21, 0.25, 0.3475, 0.3875, 0.46, 0.4325, 0.5025, 0.635, 0.7025, 0.6725, 0.785, 0.73, 0.8775, 0.9025, 0.93, 1.0, 0.99, 0.9725, 0.985, 0.99, 0.98, 0.985, 0.985, 0.9925, 0.985, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9925]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01078167, 0.00544959, 0.00275482, 0.01671309, 0.01971831, 0.02279202, 0.02881844, 0.03790087, 0.06764706, 0.05671642, 0.09365559, 0.20183486, 0.23913043, 0.32288401, 0.27707006, 0.35806452, 0.52287582, 0.60726073, 0.56040268, 0.70748299, 0.62886598, 0.82926829, 0.86170213, 0.89928058, 1.0, 0.98513011, 0.95849057, 0.97701149, 0.9844358, 0.96837945, 0.97590361, 0.9755102, 0.98755187, 0.97468354, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.985]"
400,small-world,False,False,4,10,even,0.01,1000,"[0.0, 0.01020408, 0.02040816, 0.03061224, 0.04081633, 0.05102041, 0.06122449, 0.07142857, 0.08163265, 0.09183673, 0.10204082, 0.1122449, 0.12244898, 0.13265306, 0.14285714, 0.15306122, 0.16326531, 0.17346939, 0.18367347, 0.19387755, 0.20408163, 0.21428571, 0.2244898, 0.23469388, 0.24489796, 0.25510204, 0.26530612, 0.2755102, 0.28571429, 0.29591837, 0.30612245, 0.31632653, 0.32653061, 0.33673469, 0.34693878, 0.35714286, 0.36734694, 0.37755102, 0.3877551, 0.39795918, 0.40816327, 0.41836735, 0.42857143, 0.43877551, 0.44897959, 0.45918367, 0.46938776, 0.47959184, 0.48979592, 0.5]","[0.0, 0.01, 0.02, 0.0425, 0.065, 0.07, 0.08, 0.08, 0.16, 0.2425, 0.24, 0.3575, 0.3375, 0.5175, 0.58, 0.54, 0.5875, 0.6725, 0.7875, 0.84, 0.9, 0.9025, 0.9225, 0.9575, 0.965, 1.0, 0.9725, 1.0, 0.99, 1.0, 0.9925, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0128866, 0.02604167, 0.02105263, 0.0212766, 0.00808625, 0.08446866, 0.16528926, 0.15320334, 0.27605634, 0.24501425, 0.44380403, 0.51020408, 0.45722714, 0.50892857, 0.60542169, 0.74006116, 0.80124224, 0.87421384, 0.87579618, 0.9, 0.94444444, 0.95364238, 1.0, 0.96258503, 1.0, 0.98601399, 1.0, 0.98920863, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
400,small-world,False,False,4,10,even,0.01,5000,"[0.0, 0.0020408163265306124, 0.004081632653061225, 0.006122448979591837, 0.00816326530612245, 0.010204081632653062, 0.012244897959183675, 0.014285714285714287, 0.0163265306122449, 0.018367346938775512, 0.020408163265306124, 0.022448979591836737, 0.02448979591836735, 0.02653061224489796, 0.028571428571428574, 0.030612244897959186, 0.0326530612244898, 0.03469387755102041, 0.036734693877551024, 0.03877551020408164, 0.04081632653061225, 0.04285714285714286, 0.04489795918367347, 0.04693877551020409, 0.0489795918367347, 0.05102040816326531, 0.05306122448979592, 0.05510204081632654, 0.05714285714285715, 0.05918367346938776, 0.06122448979591837, 0.06326530612244899, 0.0653061224489796, 0.0673469387755102, 0.06938775510204082, 0.07142857142857144, 0.07346938775510205, 0.07551020408163266, 0.07755102040816328, 0.07959183673469389, 0.0816326530612245, 0.0836734693877551, 0.08571428571428572, 0.08775510204081634, 0.08979591836734695, 0.09183673469387756, 0.09387755102040818, 0.09591836734693879, 0.0979591836734694, 0.1]","[0.0, 0.0025, 0.005, 0.005, 0.0075, 0.045, 0.0725, 0.015, 0.03, 0.0175, 0.0375, 0.0675, 0.035, 0.0625, 0.0525, 0.03, 0.16, 0.18, 0.1625, 0.1375, 0.15, 0.175, 0.1275, 0.155, 0.24, 0.345, 0.375, 0.425, 0.3125, 0.6075, 0.3725, 0.315, 0.485, 0.4625, 0.6875, 0.53, 0.4475, 0.48, 0.7325, 0.595, 0.6525, 0.555, 0.7775, 0.705, 0.6925, 0.895, 0.8925, 0.8425, 0.665, 0.9175]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.03535353535353535, 0.060759493670886074, 0.0, 0.01272264631043257, 0.0, 0.017857142857142856, 0.04603580562659847, 0.010256410256410256, 0.03598971722365039, 0.02570694087403599, 0.0, 0.13178294573643412, 0.15025906735751296, 0.12987012987012986, 0.1015625, 0.11458333333333333, 0.13838120104438642, 0.08638743455497382, 0.11286089238845144, 0.2, 0.3105263157894737, 0.3403693931398417, 0.3915343915343915, 0.27055702917771884, 0.5824468085106383, 0.3324468085106383, 0.2693333333333333, 0.44919786096256686, 0.42359249329758714, 0.6639784946236559, 0.49326145552560646, 0.40431266846361186, 0.43783783783783786, 0.7100271002710027, 0.5597826086956522, 0.6212534059945504, 0.5149863760217984, 0.7568306010928961, 0.6767123287671233, 0.6620879120879121, 0.8842975206611571, 0.8812154696132597, 0.8259668508287292, 0.6298342541436464, 0.9083333333333333]"
400,small-world,False,False,4,10,even,0.05,200,"[0.0, 0.004081632653061225, 0.00816326530612245, 0.012244897959183675, 0.0163265306122449, 0.020408163265306124, 0.02448979591836735, 0.028571428571428574, 0.0326530612244898, 0.036734693877551024, 0.04081632653061225, 0.04489795918367347, 0.0489795918367347, 0.05306122448979592, 0.05714285714285715, 0.06122448979591837, 0.0653061224489796, 0.06938775510204082, 0.07346938775510205, 0.07755102040816328, 0.0816326530612245, 0.08571428571428572, 0.08979591836734695, 0.09387755102040818, 0.0979591836734694, 0.10204081632653061, 0.10612244897959185, 0.11020408163265308, 0.1142857142857143, 0.11836734693877551, 0.12244897959183675, 0.12653061224489798, 0.1306122448979592, 0.1346938775510204, 0.13877551020408163, 0.14285714285714288, 0.1469387755102041, 0.1510204081632653, 0.15510204081632656, 0.15918367346938778, 0.163265306122449, 0.1673469387755102, 0.17142857142857143, 0.17551020408163268, 0.1795918367346939, 0.1836734693877551, 0.18775510204081636, 0.19183673469387758, 0.1959183673469388, 0.2]","[0.0, 0.005, 0.0075, 0.0125, 0.0175, 0.02, 0.025, 0.0275, 0.0325, 0.0375, 0.05, 0.045, 0.0825, 0.0525, 0.0775, 0.06, 0.08, 0.0975, 0.1075, 0.1, 0.1125, 0.15, 0.1475, 0.16, 0.165, 0.1775, 0.2, 0.2125, 0.1875, 0.275, 0.3275, 0.26, 0.305, 0.43, 0.3925, 0.345, 0.4425, 0.4275, 0.45, 0.59, 0.655, 0.4875, 0.495, 0.57, 0.74, 0.7, 0.7425, 0.8075, 0.7925, 0.7775]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010416666666666666, 0.0, 0.034210526315789476, 0.0, 0.021220159151193633, 0.0, 0.016042780748663103, 0.02956989247311828, 0.03773584905660377, 0.024390243902439025, 0.0326975476839237, 0.07103825136612021, 0.06318681318681318, 0.0718232044198895, 0.07479224376731301, 0.08356545961002786, 0.10614525139664804, 0.1151685393258427, 0.08192090395480225, 0.17847025495750707, 0.2336182336182336, 0.1518624641833811, 0.2034383954154728, 0.34104046242774566, 0.2936046511627907, 0.23615160349854228, 0.3460410557184751, 0.3264705882352941, 0.34911242603550297, 0.5119047619047619, 0.5880597014925373, 0.38622754491017963, 0.39156626506024095, 0.47878787878787876, 0.6829268292682927, 0.6330275229357798, 0.683076923076923, 0.7616099071207431, 0.7422360248447205, 0.721875]"
400,small-world,False,False,4,10,even,0.05,1000,"[0.0, 0.0020408163265306124, 0.004081632653061225, 0.006122448979591837, 0.00816326530612245, 0.010204081632653062, 0.012244897959183675, 0.014285714285714287, 0.0163265306122449, 0.018367346938775512, 0.020408163265306124, 0.022448979591836737, 0.02448979591836735, 0.02653061224489796, 0.028571428571428574, 0.030612244897959186, 0.0326530612244898, 0.03469387755102041, 0.036734693877551024, 0.03877551020408164, 0.04081632653061225, 0.04285714285714286, 0.04489795918367347, 0.04693877551020409, 0.0489795918367347, 0.05102040816326531, 0.05306122448979592, 0.05510204081632654, 0.05714285714285715, 0.05918367346938776, 0.06122448979591837, 0.06326530612244899, 0.0653061224489796, 0.0673469387755102, 0.06938775510204082, 0.07142857142857144, 0.07346938775510205, 0.07551020408163266, 0.07755102040816328, 0.07959183673469389, 0.0816326530612245, 0.0836734693877551, 0.08571428571428572, 0.08775510204081634, 0.08979591836734695, 0.09183673469387756, 0.09387755102040818, 0.09591836734693879, 0.0979591836734694, 0.1]","[0.0, 0.0025, 0.005, 0.005, 0.0075, 0.03, 0.0125, 0.015, 0.0175, 0.0175, 0.02, 0.0425, 0.0625, 0.07, 0.09, 0.03, 0.1375, 0.13, 0.105, 0.055, 0.085, 0.13, 0.1125, 0.105, 0.2075, 0.1225, 0.225, 0.25, 0.1975, 0.12, 0.2025, 0.3175, 0.335, 0.4425, 0.6025, 0.4975, 0.4175, 0.42, 0.4975, 0.5425, 0.605, 0.535, 0.5975, 0.75, 0.5475, 0.65, 0.605, 0.83, 0.745, 0.7675]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.020202020202020204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020460358056265986, 0.038461538461538464, 0.043701799485861184, 0.06426735218508997, 0.0, 0.10852713178294573, 0.09844559585492228, 0.07012987012987013, 0.015625, 0.046875, 0.09138381201044386, 0.07068062827225131, 0.06036745406824147, 0.16578947368421051, 0.07631578947368421, 0.1820580474934037, 0.20634920634920634, 0.14854111405835543, 0.06382978723404255, 0.15159574468085107, 0.272, 0.2887700534759358, 0.40214477211796246, 0.5725806451612904, 0.4582210242587601, 0.3719676549865229, 0.372972972972973, 0.45528455284552843, 0.5027173913043478, 0.5694822888283378, 0.49318801089918257, 0.5601092896174863, 0.726027397260274, 0.5027472527472527, 0.6153846153846154, 0.56353591160221, 0.8121546961325967, 0.7174515235457064, 0.7416666666666667]"
400,small-world,False,False,4,10,even,0.05,5000,"[0.0, 0.0020408163265306124, 0.004081632653061225, 0.006122448979591837, 0.00816326530612245, 0.010204081632653062, 0.012244897959183675, 0.014285714285714287, 0.0163265306122449, 0.018367346938775512, 0.020408163265306124, 0.022448979591836737, 0.02448979591836735, 0.02653061224489796, 0.028571428571428574, 0.030612244897959186, 0.0326530612244898, 0.03469387755102041, 0.036734693877551024, 0.03877551020408164, 0.04081632653061225, 0.04285714285714286, 0.04489795918367347, 0.04693877551020409, 0.0489795918367347, 0.05102040816326531, 0.05306122448979592, 0.05510204081632654, 0.05714285714285715, 0.05918367346938776, 0.06122448979591837, 0.06326530612244899, 0.0653061224489796, 0.0673469387755102, 0.06938775510204082, 0.07142857142857144, 0.07346938775510205, 0.07551020408163266, 0.07755102040816328, 0.07959183673469389, 0.0816326530612245, 0.0836734693877551, 0.08571428571428572, 0.08775510204081634, 0.08979591836734695, 0.09183673469387756, 0.09387755102040818, 0.09591836734693879, 0.0979591836734694, 0.1]","[0.0, 0.0025, 0.03, 0.005, 0.0075, 0.01, 0.05, 0.0225, 0.1175, 0.115, 0.175, 0.325, 0.175, 0.5125, 0.4, 0.5, 0.53, 0.5425, 0.6325, 0.965, 0.8275, 0.875, 0.9875, 0.96, 0.8475, 1.0, 1.0, 0.9825, 0.9925, 0.9775, 1.0, 0.99, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.02512562814070352, 0.0, 0.0, 0.0, 0.0379746835443038, 0.007614213197969543, 0.10178117048346055, 0.09923664122137404, 0.15816326530612246, 0.309462915601023, 0.15384615384615385, 0.4987146529562982, 0.38303341902313626, 0.4845360824742268, 0.5142118863049095, 0.5259067357512953, 0.6181818181818182, 0.9635416666666666, 0.8203125, 0.8694516971279374, 0.9869109947643979, 0.958005249343832, 0.8394736842105263, 1.0, 1.0, 0.9814814814814815, 0.9920424403183024, 0.9761273209549072, 1.0, 0.9893333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
400,small-world,False,False,4,10,even,0.1,200,"[0.0, 0.004081632653061225, 0.00816326530612245, 0.012244897959183675, 0.0163265306122449, 0.020408163265306124, 0.02448979591836735, 0.028571428571428574, 0.0326530612244898, 0.036734693877551024, 0.04081632653061225, 0.04489795918367347, 0.0489795918367347, 0.05306122448979592, 0.05714285714285715, 0.06122448979591837, 0.0653061224489796, 0.06938775510204082, 0.07346938775510205, 0.07755102040816328, 0.0816326530612245, 0.08571428571428572, 0.08979591836734695, 0.09387755102040818, 0.0979591836734694, 0.10204081632653061, 0.10612244897959185, 0.11020408163265308, 0.1142857142857143, 0.11836734693877551, 0.12244897959183675, 0.12653061224489798, 0.1306122448979592, 0.1346938775510204, 0.13877551020408163, 0.14285714285714288, 0.1469387755102041, 0.1510204081632653, 0.15510204081632656, 0.15918367346938778, 0.163265306122449, 0.1673469387755102, 0.17142857142857143, 0.17551020408163268, 0.1795918367346939, 0.1836734693877551, 0.18775510204081636, 0.19183673469387758, 0.1959183673469388, 0.2]","[0.0, 0.005, 0.0075, 0.0125, 0.0175, 0.02, 0.025, 0.0275, 0.0325, 0.0375, 0.04, 0.045, 0.055, 0.0525, 0.0675, 0.0625, 0.1025, 0.09, 0.1, 0.155, 0.205, 0.2125, 0.255, 0.1575, 0.1575, 0.2575, 0.3475, 0.35, 0.35, 0.39, 0.4825, 0.5075, 0.615, 0.4975, 0.68, 0.6175, 0.5875, 0.69, 0.66, 0.77, 0.73, 0.7375, 0.8275, 0.855, 0.825, 0.875, 0.905, 0.8825, 0.89, 0.95]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005263157894736842, 0.0, 0.010610079575596816, 0.0026595744680851063, 0.040106951871657755, 0.021505376344086023, 0.029649595687331536, 0.08401084010840108, 0.1335149863760218, 0.13934426229508196, 0.1813186813186813, 0.06906077348066299, 0.0664819944598338, 0.17270194986072424, 0.2709497206703911, 0.2696629213483146, 0.2655367231638418, 0.3087818696883853, 0.41025641025641024, 0.4355300859598854, 0.5574712643678161, 0.4190751445086705, 0.627906976744186, 0.5539358600583091, 0.5161290322580645, 0.6352941176470588, 0.5976331360946746, 0.7261904761904762, 0.6776119402985075, 0.6846846846846847, 0.7915407854984894, 0.8242424242424242, 0.7872340425531915, 0.8470948012232415, 0.8830769230769231, 0.8544891640866873, 0.8633540372670807, 0.9375]"
400,small-world,False,False,4,10,even,0.1,1000,"[0.0, 0.0020408163265306124, 0.004081632653061225, 0.006122448979591837, 0.00816326530612245, 0.010204081632653062, 0.012244897959183675, 0.014285714285714287, 0.0163265306122449, 0.018367346938775512, 0.020408163265306124, 0.022448979591836737, 0.02448979591836735, 0.02653061224489796, 0.028571428571428574, 0.030612244897959186, 0.0326530612244898, 0.03469387755102041, 0.036734693877551024, 0.03877551020408164, 0.04081632653061225, 0.04285714285714286, 0.04489795918367347, 0.04693877551020409, 0.0489795918367347, 0.05102040816326531, 0.05306122448979592, 0.05510204081632654, 0.05714285714285715, 0.05918367346938776, 0.06122448979591837, 0.06326530612244899, 0.0653061224489796, 0.0673469387755102, 0.06938775510204082, 0.07142857142857144, 0.07346938775510205, 0.07551020408163266, 0.07755102040816328, 0.07959183673469389, 0.0816326530612245, 0.0836734693877551, 0.08571428571428572, 0.08775510204081634, 0.08979591836734695, 0.09183673469387756, 0.09387755102040818, 0.09591836734693879, 0.0979591836734694, 0.1]","[0.0, 0.0025, 0.005, 0.005, 0.0075, 0.01, 0.0125, 0.015, 0.03, 0.0175, 0.02, 0.0425, 0.025, 0.0675, 0.0275, 0.1175, 0.055, 0.09, 0.155, 0.1375, 0.135, 0.2175, 0.125, 0.2575, 0.2275, 0.135, 0.2725, 0.2075, 0.39, 0.4525, 0.6175, 0.42, 0.3875, 0.6625, 0.71, 0.56, 0.67, 0.7425, 0.815, 0.875, 0.805, 0.8575, 0.88, 0.955, 0.795, 0.895, 1.0, 0.96, 0.935, 0.99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01272264631043257, 0.0, 0.0, 0.020460358056265986, 0.0, 0.04113110539845758, 0.0, 0.09020618556701031, 0.023255813953488372, 0.05699481865284974, 0.12207792207792208, 0.1015625, 0.09895833333333333, 0.18276762402088773, 0.08376963350785341, 0.2204724409448819, 0.1868421052631579, 0.08947368421052632, 0.23421052631578948, 0.16137566137566137, 0.35278514588859416, 0.4175531914893617, 0.5930851063829787, 0.38133333333333336, 0.3449197860962567, 0.6380697050938338, 0.6881720430107527, 0.5256064690026954, 0.6442048517520216, 0.7216216216216216, 0.7994579945799458, 0.8641304347826086, 0.7874659400544959, 0.8446866485013624, 0.8688524590163934, 0.9506849315068493, 0.7747252747252747, 0.8846153846153846, 1.0, 0.9558011049723757, 0.9279778393351801, 0.9888888888888889]"
