f,memory,mobility_rate,prediction,error,mean,variance,fail rate,r^2
0.8,9.0,0.8,6.821754259,5.361754259,1.46,0.38,0.0,
0.9,9.0,0.8,5.390028057,4.270028057,1.12,0.11,0.0,
0.1,9.0,0.9,411.6231421,-516.8768579,928.5,10677.67,92.0,
0.2,9.0,0.9,102.9057855,-39.29421448,142.2,892.73,0.0,
0.3,9.0,0.9,45.73590468,10.19590468,35.54,81.19,0.0,
0.4,9.0,0.9,25.72644638,13.30644638,12.42,15.76,0.0,
0.5,9.0,0.9,16.46492568,11.92492568,4.54,2.99,0.0,
0.6,9.0,0.9,11.43397617,8.973976169,2.46,0.5,0.0,
0.7,9.0,0.9,8.400472288,6.440472288,1.96,0.49,0.0,
0.8,9.0,0.9,6.431611595,5.031611595,1.4,0.29,0.0,
0.9,9.0,0.9,5.081767186,3.961767186,1.12,0.11,0.0,
0.1,10.0,0.0,,,,,100.0,
0.2,10.0,0.0,,,,,100.0,
0.3,10.0,0.0,,,,,100.0,
0.4,10.0,0.0,,,,,100.0,
0.5,10.0,0.0,,,4.0,,98.0,
0.6,10.0,0.0,,,2.4565217391304346,0.9202898550724637,8.0,
0.7,10.0,0.0,,,1.7446808510638299,0.28122109158186864,6.0,
0.8,10.0,0.0,,,1.4,0.3673469387755102,0.0,
0.9,10.0,0.0,,,1.08,0.07510204081632653,0.0,
0.1,10.0,0.05,,,,,100.0,
0.2,10.0,0.05,,,593.0454545454545,28500.881606765328,12.0,
0.3,10.0,0.05,,,174.24,7741.573877551021,0.0,
0.4,10.0,0.05,,,72.04,2355.5085714285715,0.0,
0.5,10.0,0.05,,,32.64,530.1534693877551,0.0,
0.6,10.0,0.05,,,3.72,76.36897959183673,0.0,
0.7,10.0,0.05,,,1.94,0.343265306122449,0.0,
0.8,10.0,0.05,,,1.76,6.594285714285714,0.0,
0.9,10.0,0.05,,,1.08,0.07510204081632653,0.0,
0.1,10.0,0.1,1264.911064,405.5310641,859.38,11807.98,84.0,
0.2,10.0,0.1,316.227766,-1.472233983,317.7,15574.7,0.0,
0.3,10.0,0.1,140.5456738,33.62567379,106.92,1761.71,0.0,
0.4,10.0,0.1,79.0569415,36.5169415,42.54,421.6,0.0,
0.5,10.0,0.1,50.59644256,34.65644256,15.94,88.59,0.0,
0.6,10.0,0.1,35.13641845,31.63641845,3.5,10.62,0.0,
0.7,10.0,0.1,25.81451151,23.97451151,1.84,0.59,0.0,
0.8,10.0,0.1,19.76423538,18.30423538,1.46,0.29,0.0,
0.9,10.0,0.1,15.61618598,14.53618598,1.08,0.08,0.0,
0.1,10.0,0.2,894.427191,125.627191,768.8,15001.56,18.0,
0.2,10.0,0.2,223.6067977,-3.37320225,226.98,3350.75,0.0,
0.3,10.0,0.2,99.380799,30.400799,68.98,672.71,0.0,
0.4,10.0,0.2,55.90169944,33.88169944,22.02,81.0,0.0,
0.5,10.0,0.2,35.77708764,24.95708764,10.82,54.4,0.0,
0.6,10.0,0.2,24.84519975,22.32519975,2.52,1.72,0.0,
0.7,10.0,0.2,18.25361614,16.41361614,1.84,0.34,0.0,
0.8,10.0,0.2,13.97542486,12.63542486,1.34,0.23,0.0,
0.9,10.0,0.2,11.042311,10.022311,1.02,0.02,0.0,
0.1,10.0,0.3,730.2967433,-7.03325666,737.33,11697.8,4.0,
0.2,10.0,0.3,182.5741858,-3.745814165,186.32,2592.47,0.0,
0.3,10.0,0.3,81.14408259,25.60408259,55.54,335.19,0.0,
0.4,10.0,0.3,45.64354646,25.32354646,20.32,54.51,0.0,
0.5,10.0,0.3,29.21186973,21.13186973,8.08,29.91,0.0,
0.6,10.0,0.3,20.28602065,17.98602065,2.3,0.83,0.0,
0.7,10.0,0.3,14.90401517,13.06401517,1.84,0.46,0.0,
0.8,10.0,0.3,11.41088661,10.07088661,1.34,0.23,0.0,
0.9,10.0,0.3,9.016009177,7.976009177,1.04,0.04,0.0,
0.1,10.0,0.4,632.455532,-118.234468,750.69,19094.17,22.0,
0.2,10.0,0.4,158.113883,-4.246116992,162.36,1302.64,0.0,
0.3,10.0,0.4,70.27283689,22.43283689,47.84,208.3,0.0,
0.4,10.0,0.4,39.52847075,21.12847075,18.4,69.35,0.0,
0.5,10.0,0.4,25.29822128,18.63822128,6.66,18.39,0.0,
0.6,10.0,0.4,17.56820922,15.22820922,2.34,0.47,0.0,
0.7,10.0,0.4,12.90725576,10.88725576,2.02,0.92,0.0,
0.8,10.0,0.4,9.882117688,8.422117688,1.46,0.34,0.0,
0.9,10.0,0.4,7.808092988,6.728092988,1.08,0.08,0.0,
0.1,10.0,0.5,565.6854249,-267.5745751,833.26,8693.93,38.0,
0.2,10.0,0.5,141.4213562,-19.37864376,160.8,1337.76,0.0,
0.3,10.0,0.5,62.85393611,17.05393611,45.8,152.61,0.0,
0.4,10.0,0.5,35.35533906,21.09533906,14.26,20.52,0.0,
0.5,10.0,0.5,22.627417,17.027417,5.6,7.14,0.0,
0.6,10.0,0.5,15.71348403,13.43348403,2.28,0.41,0.0,
0.7,10.0,0.5,11.54460051,9.704600509,1.84,0.26,0.0,
0.8,10.0,0.5,8.838834765,7.458834765,1.38,0.28,0.0,
0.9,10.0,0.5,6.983770678,5.883770678,1.1,0.09,0.0,
0.1,10.0,0.6,516.3977795,-390.5522205,906.95,6708.33,56.0,
0.2,10.0,0.6,129.0994449,-27.84055513,156.94,1602.26,0.0,
0.3,10.0,0.6,57.37753105,14.05753105,43.32,179.45,0.0,
0.4,10.0,0.6,32.27486122,17.99486122,14.28,26.16,0.0,
0.5,10.0,0.6,20.65591118,15.01591118,5.64,8.97,0.0,
0.6,10.0,0.6,14.34438276,11.94438276,2.4,1.1,0.0,
0.7,10.0,0.6,10.53873019,8.658730194,1.88,0.43,0.0,
0.8,10.0,0.6,8.068715305,6.648715305,1.42,0.33,0.0,
0.9,10.0,0.6,6.375281228,5.315281228,1.06,0.06,0.0,
0.1,10.0,0.7,478.0914437,-396.0185563,874.11,1073.61,82.0,
0.2,10.0,0.7,119.5228609,-27.25713907,146.78,518.09,0.0,
0.3,10.0,0.7,53.12127153,12.72127153,40.4,158.98,0.0,
0.4,10.0,0.7,29.88071523,16.74071523,13.14,26.82,0.0,
0.5,10.0,0.7,19.12365775,14.44365775,4.68,3.81,0.0,
0.6,10.0,0.7,13.28031788,10.94031788,2.34,0.51,0.0,
0.7,10.0,0.7,9.756968239,7.876968239,1.88,0.39,0.0,
0.8,10.0,0.7,7.470178808,6.130178808,1.34,0.27,0.0,
0.9,10.0,0.7,5.902363503,4.802363503,1.1,0.09,0.0,
0.1,10.0,0.8,447.2135955,-337.5364045,784.75,4224.92,92.0,
0.2,10.0,0.8,111.8033989,-48.19660113,160.0,1396.69,0.0,
0.3,10.0,0.8,49.6903995,12.7903995,36.9,74.05,0.0,
0.4,10.0,0.8,27.95084972,14.23084972,13.72,20.45,0.0,
0.5,10.0,0.8,17.88854382,12.98854382,4.9,3.81,0.0,
0.6,10.0,0.8,12.42259987,9.882599875,2.54,0.66,0.0,
0.7,10.0,0.8,9.126808071,7.246808071,1.88,0.23,0.0,
0.8,10.0,0.8,6.98771243,5.44771243,1.54,0.34,0.0,
0.9,10.0,0.8,5.5211555,4.4011555,1.12,0.11,0.0,
0.1,10.0,0.9,421.6370214,,,,100.0,
0.2,10.0,0.9,105.4092553,-56.33074466,161.74,1078.77,0.0,
0.3,10.0,0.9,46.84855793,8.608557928,38.24,113.7,0.0,
0.4,10.0,0.9,26.35231383,13.87231383,12.48,14.91,0.0,
0.5,10.0,0.9,16.86548085,12.32548085,4.54,4.01,0.0,
0.6,10.0,0.9,11.71213948,9.472139482,2.24,0.31,0.0,
0.7,10.0,0.9,8.604837171,6.644837171,1.96,0.24,0.0,
0.8,10.0,0.9,6.588078459,4.968078459,1.62,0.49,0.0,
0.9,10.0,0.9,5.205395325,4.025395325,1.18,0.15,0.0,
0.1,15.0,0.0,,,,,100.0,
0.2,15.0,0.0,,,,,100.0,
0.3,15.0,0.0,,,,,100.0,
0.4,15.0,0.0,,,,,100.0,
0.5,15.0,0.0,,,21.0,,98.0,
0.6,15.0,0.0,,,2.276595744680851,0.4653098982423682,6.0,
0.7,15.0,0.0,,,1.9166666666666667,0.6312056737588653,4.0,
0.8,15.0,0.0,,,1.3061224489795917,0.21683673469387754,2.0,
0.9,15.0,0.0,,,1.0,0.0,0.0,
0.1,15.0,0.05,,,,,100.0,
0.2,15.0,0.05,,,628.5111111111111,19929.073737373736,10.0,
0.3,15.0,0.05,,,176.88,4801.454693877551,0.0,
0.4,15.0,0.05,,,81.52,3289.805714285714,0.0,
0.5,15.0,0.05,,,27.24,223.41061224489795,0.0,
0.6,15.0,0.05,,,2.5,1.5612244897959184,0.0,
0.7,15.0,0.05,,,2.18,11.334285714285715,0.0,
0.8,15.0,0.05,,,1.48,0.6220408163265306,0.0,
0.9,15.0,0.05,,,1.04,0.03918367346938775,0.0,
0.1,15.0,0.1,1462.553418,563.5534178,899.0,1568.0,96.0,
0.2,15.0,0.1,365.6383545,-24.20164554,389.84,16167.16,0.0,
0.3,15.0,0.1,162.5059353,51.24593531,111.26,1824.77,0.0,
0.4,15.0,0.1,91.40958861,47.12958861,44.28,464.61,0.0,
0.5,15.0,0.1,58.50213671,42.00213671,16.5,78.01,0.0,
0.6,15.0,0.1,40.62648383,38.18648383,2.44,1.27,0.0,
0.7,15.0,0.1,29.84802894,27.94802894,1.9,0.38,0.0,
0.8,15.0,0.1,22.85239715,21.27239715,1.58,1.43,0.0,
0.9,15.0,0.1,18.05621503,17.01621503,1.04,0.04,0.0,
0.1,15.0,0.2,1034.18144,177.1814396,857.0,4409.33,86.0,
0.2,15.0,0.2,258.5453599,-0.8146401016,259.36,4259.21,0.0,
0.3,15.0,0.2,114.9090488,26.82904884,88.08,1307.63,0.0,
0.4,15.0,0.2,64.63633997,33.39633997,31.24,125.61,0.0,
0.5,15.0,0.2,41.36725758,29.46725758,11.9,64.99,0.0,
0.6,15.0,0.2,28.72726221,26.10726221,2.62,2.44,0.0,
0.7,15.0,0.2,21.10574367,19.14574367,1.96,0.53,0.0,
0.8,15.0,0.2,16.15908499,14.79908499,1.36,0.24,0.0,
0.9,15.0,0.2,12.76767209,11.72767209,1.04,0.04,0.0,
0.1,15.0,0.3,844.4056095,-69.30439051,913.71,7561.9,86.0,
0.2,15.0,0.3,211.1014024,-37.95859763,249.06,3950.91,0.0,
0.3,15.0,0.3,93.8228455,32.2828455,61.54,488.58,0.0,
0.4,15.0,0.3,52.77535059,29.55535059,23.22,119.03,0.0,
0.5,15.0,0.3,33.77622438,26.77622438,7.0,23.27,0.0,
0.6,15.0,0.3,23.45571137,21.13571137,2.32,0.59,0.0,
0.7,15.0,0.3,17.23276754,15.23276754,2.0,1.51,0.0,
0.8,15.0,0.3,13.19383765,11.63383765,1.56,0.99,0.0,
0.9,15.0,0.3,10.42476061,9.364760611,1.06,0.06,0.0,
0.1,15.0,0.4,731.2767089,-150.4732911,881.75,6444.25,92.0,
0.2,15.0,0.4,182.8191772,-43.42082277,226.24,3106.8,0.0,
0.3,15.0,0.4,81.25296766,21.17296766,60.08,419.26,0.0,
0.4,15.0,0.4,45.70479431,23.10479431,22.6,85.67,0.0,
0.5,15.0,0.4,29.25106836,23.75106836,5.5,6.01,0.0,
0.6,15.0,0.4,20.31324191,18.11324191,2.2,0.82,0.0,
0.7,15.0,0.4,14.92401447,13.12401447,1.8,0.33,0.0,
0.8,15.0,0.4,11.42619858,10.00619858,1.42,0.25,0.0,
0.9,15.0,0.4,9.028107517,7.948107517,1.08,0.08,0.0,
0.1,15.0,0.5,654.0737726,,,,100.0,
0.2,15.0,0.5,163.5184431,-64.14155685,227.66,2444.43,0.0,
0.3,15.0,0.5,72.67486362,18.75486362,53.92,156.32,0.0,
0.4,15.0,0.5,40.87961079,23.35961079,17.52,57.72,0.0,
0.5,15.0,0.5,26.1629509,20.8229509,5.34,7.82,0.0,
0.6,15.0,0.5,18.16871591,15.90871591,2.26,0.6,0.0,
0.7,15.0,0.5,13.34844434,11.48844434,1.86,0.61,0.0,
0.8,15.0,0.5,10.2199027,8.759902697,1.46,0.62,0.0,
0.9,15.0,0.5,8.074984847,7.034984847,1.04,0.04,0.0,
0.1,15.0,0.6,597.0849325,,,,100.0,
0.2,15.0,0.6,149.2712331,-65.50876686,214.78,1892.87,0.0,
0.3,15.0,0.6,66.34277028,10.98277028,55.36,414.48,0.0,
0.4,15.0,0.6,37.31780828,22.41780828,14.9,63.15,0.0,
0.5,15.0,0.6,23.8833973,18.6633973,5.22,11.56,0.0,
0.6,15.0,0.6,16.58569257,14.26569257,2.32,0.43,0.0,
0.7,15.0,0.6,12.18540679,10.30540679,1.88,0.52,0.0,
0.8,15.0,0.6,9.329452071,7.969452071,1.36,0.32,0.0,
0.9,15.0,0.6,7.37141892,6.23141892,1.14,0.12,0.0,
0.1,15.0,0.7,552.7932318,,,,100.0,
0.2,15.0,0.7,138.198308,-100.341692,238.54,2330.29,0.0,
0.3,15.0,0.7,61.4214702,6.301470202,55.12,402.8,0.0,
0.4,15.0,0.7,34.54957699,18.38957699,16.16,64.55,0.0,
0.5,15.0,0.7,22.11172927,16.31172927,5.8,12.73,0.0,
0.6,15.0,0.7,15.35536755,12.87536755,2.48,0.74,0.0,
0.7,15.0,0.7,11.28149453,9.261494527,2.02,1.2,0.0,
0.8,15.0,0.7,8.637394247,7.037394247,1.6,0.41,0.0,
0.9,15.0,0.7,6.8246078,5.7846078,1.04,0.04,0.0,
0.1,15.0,0.8,517.0907198,,,,100.0,
0.2,15.0,0.8,129.2726799,-105.0673201,234.34,2902.64,0.0,
0.3,15.0,0.8,57.45452442,11.67452442,45.78,144.58,0.0,
0.4,15.0,0.8,32.31816999,16.49816999,15.82,70.84,0.0,
0.5,15.0,0.8,20.68362879,16.10362879,4.58,5.11,0.0,
0.6,15.0,0.8,14.36363111,12.08363111,2.28,0.53,0.0,
0.7,15.0,0.8,10.55287183,8.532871833,2.02,0.47,0.0,
0.8,15.0,0.8,8.079542497,6.659542497,1.42,0.25,0.0,
0.9,15.0,0.8,6.383836047,5.323836047,1.06,0.06,0.0,
0.1,15.0,0.9,487.5178059,,,,100.0,
0.2,15.0,0.9,121.8794515,-122.8405485,244.72,6052.82,0.0,
0.3,15.0,0.9,54.1686451,9.388645105,44.78,220.22,0.0,
0.4,15.0,0.9,30.46986287,16.90986287,13.56,30.21,0.0,
0.5,15.0,0.9,19.50071224,15.04071224,4.46,4.62,0.0,
0.6,15.0,0.9,13.54216128,11.12216128,2.42,0.41,0.0,
0.7,15.0,0.9,9.949342978,7.889342978,2.06,1.12,0.0,
0.8,15.0,0.9,7.617465718,6.157465718,1.46,0.34,0.0,
0.9,15.0,0.9,6.018738345,4.858738345,1.16,0.18,0.0,
0.1,20.0,0.0,,,,,100.0,
0.2,20.0,0.0,,,,,100.0,
0.3,20.0,0.0,,,,,100.0,
0.4,20.0,0.0,,,,,100.0,
0.5,20.0,0.0,,,,,100.0,
0.6,20.0,0.0,,,2.111111111111111,0.37373737373737376,10.0,
0.7,20.0,0.0,,,1.872340425531915,0.33117483811285847,6.0,
0.8,20.0,0.0,,,1.4791666666666667,0.3399822695035461,4.0,
0.9,20.0,0.0,,,1.0,0.0,0.0,
0.1,20.0,0.05,,,,,100.0,
0.2,20.0,0.05,,,648.4375,25122.59175531915,4.0,
0.3,20.0,0.05,,,198.94,3369.6902040816326,0.0,
0.4,20.0,0.05,,,85.74,3376.645306122449,0.0,
0.5,20.0,0.05,,,28.86,328.6534693877551,0.0,
0.6,20.0,0.05,,,4.02,71.44857142857143,0.0,
0.7,20.0,0.05,,,2.02,0.6730612244897959,0.0,
0.8,20.0,0.05,,,1.54,1.1514285714285715,0.0,
0.9,20.0,0.05,,,1.06,0.05755102040816327,0.0,
0.1,20.0,0.1,1739.252713,,,,100.0,
0.2,20.0,0.1,434.8131783,-22.82682173,457.64,16906.85,0.0,
0.3,20.0,0.1,193.2503015,65.91030145,127.34,1763.7,0.0,
0.4,20.0,0.1,108.7032946,63.78329457,44.92,547.01,0.0,
0.5,20.0,0.1,69.57010852,54.91010852,14.66,73.17,0.0,
0.6,20.0,0.1,48.31257536,45.71257536,2.6,2.49,0.0,
0.7,20.0,0.1,35.49495333,33.39495333,2.1,5.72,0.0,
0.8,20.0,0.1,27.17582364,25.93582364,1.24,0.23,0.0,
0.9,20.0,0.1,21.47225572,20.39225572,1.08,0.08,0.0,
0.1,20.0,0.2,1229.837388,229.8373876,1000.0,,98.0,
0.2,20.0,0.2,307.4593469,9.079346906,298.38,8575.34,0.0,
0.3,20.0,0.2,136.6485986,49.76859862,86.88,635.58,0.0,
0.4,20.0,0.2,76.86483673,44.60483673,32.26,96.6,0.0,
0.5,20.0,0.2,49.1934955,39.3734955,9.82,42.93,0.0,
0.6,20.0,0.2,34.16214966,31.86214966,2.3,0.74,0.0,
0.7,20.0,0.2,25.0987222,23.2987222,1.8,0.24,0.0,
0.8,20.0,0.2,19.21620918,17.69620918,1.52,0.38,0.0,
0.9,20.0,0.2,15.18317762,14.16317762,1.02,0.02,0.0,
0.1,20.0,0.3,1004.158022,138.1580221,866.0,,98.0,
0.2,20.0,0.3,251.0395055,-57.10049448,308.14,5867.55,0.0,
0.3,20.0,0.3,111.5731136,37.01311357,74.56,486.05,0.0,
0.4,20.0,0.3,62.75987638,39.05987638,23.7,100.42,0.0,
0.5,20.0,0.3,40.16632088,32.86632088,7.3,12.87,0.0,
0.6,20.0,0.3,27.89327839,25.59327839,2.3,0.5,0.0,
0.7,20.0,0.3,20.49302086,18.73302086,1.76,0.43,0.0,
0.8,20.0,0.3,15.6899691,14.3699691,1.32,0.3,0.0,
0.9,20.0,0.3,12.39701262,11.35701262,1.04,0.04,0.0,
0.1,20.0,0.4,869.6263565,,,,100.0,
0.2,20.0,0.4,217.4065891,-78.01341086,295.42,5005.51,0.0,
0.3,20.0,0.4,96.62515073,30.34515073,66.28,438.45,0.0,
0.4,20.0,0.4,54.35164728,34.97164728,19.38,72.0,0.0,
0.5,20.0,0.4,34.78505426,27.40505426,7.38,14.98,0.0,
0.6,20.0,0.4,24.15628768,21.87628768,2.28,0.53,0.0,
0.7,20.0,0.4,17.74747666,15.78747666,1.96,0.49,0.0,
0.8,20.0,0.4,13.58791182,12.12791182,1.46,0.25,0.0,
0.9,20.0,0.4,10.73612786,9.696127859,1.04,0.04,0.0,
0.1,20.0,0.5,777.8174593,,,,100.0,
0.2,20.0,0.5,194.4543648,-106.5856352,301.04,6341.43,0.0,
0.3,20.0,0.5,86.42416215,18.92416215,67.5,766.91,0.0,
0.4,20.0,0.5,48.61359121,27.09359121,21.52,122.21,0.0,
0.5,20.0,0.5,31.11269837,25.67269837,5.44,7.56,0.0,
0.6,20.0,0.5,21.60604054,19.42604054,2.18,0.44,0.0,
0.7,20.0,0.5,15.8738257,14.0938257,1.78,0.58,0.0,
0.8,20.0,0.5,12.1533978,10.7333978,1.42,0.37,0.0,
0.9,20.0,0.5,9.602684683,8.482684683,1.12,0.11,0.0,
0.1,20.0,0.6,710.0469468,,,,100.0,
0.2,20.0,0.6,177.5117367,-113.8282633,291.34,5160.64,0.0,
0.3,20.0,0.6,78.8941052,18.9941052,59.9,309.23,0.0,
0.4,20.0,0.6,44.37793418,26.83793418,17.54,129.44,0.0,
0.5,20.0,0.6,28.40187787,22.72187787,5.68,6.88,0.0,
0.6,20.0,0.6,19.7235263,17.1435263,2.58,0.9,0.0,
0.7,20.0,0.6,14.49075402,12.51075402,1.98,0.63,0.0,
0.8,20.0,0.6,11.09448354,9.774483544,1.32,0.22,0.0,
0.9,20.0,0.6,8.766011689,7.666011689,1.1,0.09,0.0,
0.1,20.0,0.7,657.3757351,,,,100.0,
0.2,20.0,0.7,164.3439338,-153.8760662,318.22,13167.36,0.0,
0.3,20.0,0.7,73.04174835,16.30174835,56.74,304.85,0.0,
0.4,20.0,0.7,41.08598345,24.92598345,16.16,64.1,0.0,
0.5,20.0,0.7,26.29502941,21.27502941,5.02,4.1,0.0,
0.6,20.0,0.7,18.26043709,15.92043709,2.34,0.47,0.0,
0.7,20.0,0.7,13.41583133,11.53583133,1.88,0.43,0.0,
0.8,20.0,0.7,10.27149586,8.891495861,1.38,0.24,0.0,
0.9,20.0,0.7,8.115749816,7.035749816,1.08,0.08,0.0,
0.1,20.0,0.8,614.9186938,,,,100.0,
0.2,20.0,0.8,153.7296735,-157.0703265,310.8,9974.25,2.0,
0.3,20.0,0.8,68.32429931,15.96429931,52.36,213.62,0.0,
0.4,20.0,0.8,38.43241836,23.83241836,14.6,43.1,0.0,
0.5,20.0,0.8,24.59674775,19.33674775,5.26,13.26,0.0,
0.6,20.0,0.8,17.08107483,14.62107483,2.46,1.36,0.0,
0.7,20.0,0.8,12.5493611,10.6893611,1.86,0.45,0.0,
0.8,20.0,0.8,9.608104591,8.128104591,1.48,0.38,0.0,
0.9,20.0,0.8,7.591588812,6.551588812,1.04,0.04,0.0,
0.1,20.0,0.9,579.7509044,,,,100.0,
0.2,20.0,0.9,144.9377261,-200.9622739,345.9,13257.89,0.0,
0.3,20.0,0.9,64.41676715,12.07676715,52.34,284.72,0.0,
0.4,20.0,0.9,36.23443152,21.11443152,15.12,42.15,0.0,
0.5,20.0,0.9,23.19003617,18.45003617,4.74,3.91,0.0,
0.6,20.0,0.9,16.10419179,13.44419179,2.66,1.05,0.0,
0.7,20.0,0.9,11.83165111,9.911651109,1.92,0.32,0.0,
0.8,20.0,0.9,9.058607881,7.638607881,1.42,0.33,0.0,
0.9,20.0,0.9,7.157418572,6.017418572,1.14,0.12,0.0,
0.1,25.0,0.0,,,,,100.0,
0.2,25.0,0.0,,,,,100.0,
0.3,25.0,0.0,,,,,100.0,
0.4,25.0,0.0,,,,,100.0,
0.5,25.0,0.0,,,,,100.0,
0.6,25.0,0.0,,,2.1956521739130435,0.6053140096618358,8.0,
0.7,25.0,0.0,,,1.7826086956521738,0.4405797101449275,8.0,
0.8,25.0,0.0,,,1.4583333333333333,0.29609929078014185,4.0,
0.9,25.0,0.0,,,1.1,0.09183673469387756,0.0,
0.1,25.0,0.05,,,,,100.0,
0.2,25.0,0.05,,,657.1304347826087,27146.87149758454,8.0,
0.3,25.0,0.05,,,244.16,21927.11673469388,0.0,
0.4,25.0,0.05,,,83.22,2903.6853061224488,0.0,
0.5,25.0,0.05,,,28.54,275.68204081632655,0.0,
0.6,25.0,0.05,,,2.76,7.24734693877551,0.0,
0.7,25.0,0.05,,,1.84,0.5453061224489796,0.0,
0.8,25.0,0.05,,,1.42,0.3710204081632653,0.0,
0.9,25.0,0.05,,,1.02,0.02,0.0,
0.1,25.0,0.1,2095.00895,,,,100.0,
0.2,25.0,0.1,523.7522375,60.61223747,463.14,11922.12,0.0,
0.3,25.0,0.1,232.7787722,92.67877221,140.1,2473.93,0.0,
0.4,25.0,0.1,130.9380594,85.11805937,45.82,556.27,0.0,
0.5,25.0,0.1,83.80035799,69.52035799,14.28,86.04,0.0,
0.6,25.0,0.1,58.19469305,54.81469305,3.38,8.81,0.0,
0.7,25.0,0.1,42.75528469,40.63528469,2.12,3.62,0.0,
0.8,25.0,0.1,32.73451484,31.39451484,1.34,0.27,0.0,
0.9,25.0,0.1,25.86430802,24.84430802,1.02,0.02,0.0,
0.1,25.0,0.2,1481.395035,,,,100.0,
0.2,25.0,0.2,370.3487588,6.988758773,363.36,7091.7,0.0,
0.3,25.0,0.2,164.5994483,67.33944834,97.26,1120.36,0.0,
0.4,25.0,0.2,92.58718969,60.30718969,32.28,184.16,0.0,
0.5,25.0,0.2,59.2558014,49.2358014,10.02,26.88,0.0,
0.6,25.0,0.2,41.14986209,38.92986209,2.22,0.46,0.0,
0.7,25.0,0.2,30.23255174,28.37255174,1.86,0.33,0.0,
0.8,25.0,0.2,23.14679742,21.80679742,1.34,0.56,0.0,
0.9,25.0,0.2,18.28882759,17.22882759,1.06,0.06,0.0,
0.1,25.0,0.3,1209.553981,,,,100.0,
0.2,25.0,0.3,302.3884953,-54.53150471,356.92,6248.24,0.0,
0.3,25.0,0.3,134.3948868,45.7548868,88.64,524.85,0.0,
0.4,25.0,0.3,75.59712382,47.67712382,27.92,328.69,0.0,
0.5,25.0,0.3,48.38215925,40.92215925,7.46,12.99,0.0,
0.6,25.0,0.3,33.5987217,31.0587217,2.54,1.89,0.0,
0.7,25.0,0.3,24.68477513,22.72477513,1.96,0.69,0.0,
0.8,25.0,0.3,18.89928096,17.51928096,1.38,0.28,0.0,
0.9,25.0,0.3,14.9327652,13.8327652,1.1,0.34,0.0,
0.1,25.0,0.4,1047.504475,,,,100.0,
0.2,25.0,0.4,261.8761187,-80.04388127,341.92,7447.1,0.0,
0.3,25.0,0.4,116.3893861,36.4293861,79.96,498.04,0.0,
0.4,25.0,0.4,65.46902968,40.60902968,24.86,157.31,0.0,
0.5,25.0,0.4,41.900179,35.080179,6.82,14.97,0.0,
0.6,25.0,0.4,29.09734653,26.65734653,2.44,0.74,0.0,
0.7,25.0,0.4,21.37764235,19.45764235,1.92,0.61,0.0,
0.8,25.0,0.4,16.36725742,15.00725742,1.36,0.28,0.0,
0.9,25.0,0.4,12.93215401,11.85215401,1.08,0.08,0.0,
0.1,25.0,0.5,936.9164851,,,,100.0,
0.2,25.0,0.5,234.2291213,-124.9908787,359.22,6004.13,0.0,
0.3,25.0,0.5,104.1018317,27.32183167,76.78,624.38,0.0,
0.4,25.0,0.5,58.55728032,40.33728032,18.22,88.01,0.0,
0.5,25.0,0.5,37.4766594,31.4566594,6.02,14.35,0.0,
0.6,25.0,0.5,26.02545792,23.78545792,2.24,0.51,0.0,
0.7,25.0,0.5,19.12074459,17.14074459,1.98,0.67,0.0,
0.8,25.0,0.5,14.63932008,13.07932008,1.56,0.25,0.0,
0.9,25.0,0.5,11.56687019,10.38687019,1.18,0.4,0.0,
0.1,25.0,0.6,855.2838223,,,,100.0,
0.2,25.0,0.6,213.8209556,-141.5390444,355.36,8786.64,0.0,
0.3,25.0,0.6,95.03153581,28.93153581,66.1,337.11,0.0,
0.4,25.0,0.6,53.45523889,35.31523889,18.14,111.31,0.0,
0.5,25.0,0.6,34.21135289,28.95135289,5.26,6.4,0.0,
0.6,25.0,0.6,23.75788395,21.35788395,2.4,0.69,0.0,
0.7,25.0,0.6,17.45477188,15.65477188,1.8,0.41,0.0,
0.8,25.0,0.6,13.36380972,11.84380972,1.52,0.34,0.0,
0.9,25.0,0.6,10.55905953,9.479059534,1.08,0.12,0.0,
0.1,25.0,0.7,791.8389537,,,,100.0,
0.2,25.0,0.7,197.9597384,-182.7402616,380.7,14221.19,0.0,
0.3,25.0,0.7,87.98210596,23.38210596,64.6,286.2,0.0,
0.4,25.0,0.7,49.48993461,33.52993461,15.96,58.94,0.0,
0.5,25.0,0.7,31.67355815,26.89355815,4.78,3.32,0.0,
0.6,25.0,0.7,21.99552649,19.59552649,2.4,1.06,0.0,
0.7,25.0,0.7,16.15997865,14.23997865,1.92,0.32,0.0,
0.8,25.0,0.7,12.37248365,10.91248365,1.46,0.25,0.0,
0.9,25.0,0.7,9.775789552,8.715789552,1.06,0.06,0.0,
0.1,25.0,0.8,740.6975175,,,,100.0,
0.2,25.0,0.8,185.1743794,-215.0356206,400.21,24603.65,6.0,
0.3,25.0,0.8,82.29972417,24.63972417,57.66,219.41,0.0,
0.4,25.0,0.8,46.29359485,29.57359485,16.72,72.08,0.0,
0.5,25.0,0.8,29.6279007,25.0079007,4.62,6.04,0.0,
0.6,25.0,0.8,20.57493104,18.27493104,2.3,0.5,0.0,
0.7,25.0,0.8,15.11627587,13.05627587,2.06,0.87,0.0,
0.8,25.0,0.8,11.57339871,10.01339871,1.56,0.41,0.0,
